number_iter,hyper_parameters,test_accuracy
1,{'lr': 0.001},0.027933333333333334
2,{'lr': 0.011},0.4202333333333334
3,{'lr': 0.020999999999999998},0.6275666666666666
4,{'lr': 0.031},0.6927333333333333
5,{'lr': 0.041},0.7203666666666666
6,{'lr': 0.051000000000000004},0.7145666666666667
7,{'lr': 0.061000000000000006},0.7385333333333334
8,{'lr': 0.07100000000000001},0.745
9,{'lr': 0.081},0.7420333333333334
10,{'lr': 0.091},0.7456666666666667
