number_iter,hyper_parameters,test_accuracy
1,{'lr': 0.006827959444177211},0.026984126984126985
2,{'lr': 0.005564347193917722},0.024206349206349207
3,{'lr': 0.005755072421370155},0.024206349206349207
4,{'lr': 0.01},0.3388888888888889
5,{'lr': 0.001},0.024206349206349207
