number_iter,hyper_parameters,test_accuracy
1,{'lr': 0.001},0.031
2,{'lr': 0.051000000000000004},0.7396666666666668
3,{'lr': 0.101},0.7694
4,{'lr': 0.15100000000000002},0.7974666666666667
5,{'lr': 0.201},0.809
6,{'lr': 0.251},0.8271666666666667
7,{'lr': 0.301},0.8204333333333333
8,{'lr': 0.351},0.8073
9,{'lr': 0.40099999999999997},0.8137
10,{'lr': 0.45099999999999996},0.10000000000000002
